Node,Utilised Bandwith Rate,Packet Drop Rate,Full_Bandwidth,Average_Delay_Time_Per_Sec,Percentage_Of_Lost_Pcaket_Rate,Percentage_Of_Lost_Byte_Rate,Packet Received  Rate,of Used_Bandwidth,Lost_Bandwidth,Packet Size_Byte,Packet_Transmitted,Packet_Received,Packet_lost,Transmitted_Byte,Received_Byte,10-Run-AVG-Drop-Rate,10-Run-AVG-Bandwith-Use,10-Run-Delay,Node Status,Flood Status,Class
9.0,0.48105,0.526721,700.0,0.001087,52.668921,52.672081,0.473279,336.735,363.265,1440.0,63284.0,29951.0,33333.0,91128960.0,43129440.0,0.421377,0.413703,0.000662,NB,0.252826,NB-No Block
3.0,0.561698,0.446918,800.0,0.000419,44.683502,44.691809,0.553082,449.35875,350.64125,1440.0,72228.0,39948.0,32280.0,104008320.0,57525120.0,0.290497,0.499912,0.000592,P NB,0.110389,NB-No Block
9.0,0.522273,0.486347,700.0,0.000425,48.631566,48.634726,0.513653,365.59125,334.40875,1440.0,63284.0,32506.0,30778.0,91128960.0,46808640.0,0.398805,0.464823,0.000637,P NB,0.099701,NB-No Block
3.0,0.381729,0.624455,700.0,0.00084,62.442323,62.445484,0.375545,267.21,432.79,1440.0,63284.0,23766.0,39518.0,91128960.0,34223040.0,0.524542,0.328287,0.000641,NB,0.267516,NB-Wait
9.0,0.601039,0.408761,700.0,0.000957,40.87289,40.876051,0.591239,420.7275,279.2725,1440.0,63284.0,37416.0,25868.0,91128960.0,53879040.0,0.30657,0.576998,0.000616,P NB,0.076643,NB-No Block
3.0,0.565725,0.443046,600.0,0.00043,44.293518,44.304592,0.556954,339.435,260.565,1440.0,54184.0,30178.0,24006.0,78024960.0,43456320.0,0.350006,0.486524,0.000623,P NB,0.084002,NB-Wait
9.0,0.667141,0.343705,700.0,0.000916,34.367297,34.370457,0.656295,466.99875,233.00125,1440.0,63284.0,41533.0,21751.0,91128960.0,59807520.0,0.26809,0.56707,0.000624,B,0.042894,NB-No Block
3.0,0.55872,0.449788,500.0,0.000438,44.965478,44.978755,0.550212,279.36,220.64,1440.0,45188.0,24863.0,20325.0,65070720.0,35802720.0,0.314851,0.486086,0.0006,P NB,0.088158,NB-Wait
9.0,0.735975,0.276136,700.0,0.000449,27.608874,27.613615,0.723864,515.1825,184.8175,1440.0,63284.0,45809.0,17475.0,91128960.0,65964960.0,0.215386,0.713896,0.000598,B,0.043077,NB-No Block
3.0,0.546047,0.46259,400.0,0.000451,46.247925,46.258993,0.53741,218.41875,181.58125,1440.0,36140.0,19422.0,16718.0,52041600.0,27967680.0,0.300683,0.485982,0.000631,P NB,0.069157,NB-Wait
9.0,0.800196,0.212818,700.0,0.000824,21.27868,21.281841,0.787182,560.1375,139.8625,1440.0,63284.0,49816.0,13468.0,91128960.0,71735040.0,0.176639,0.784193,0.000702,B,0.026496,NB-No Block
3.0,0.539288,0.469179,300.0,0.000468,46.895763,46.917909,0.530821,161.78625,138.21375,1440.0,27092.0,14381.0,12711.0,39012480.0,20708640.0,0.31435,0.463787,0.000656,P NB,0.097448,NB-Wait
9.0,0.856752,0.157354,700.0,0.000615,15.732255,15.735415,0.842646,599.72625,100.27375,1440.0,63284.0,53326.0,9958.0,91128960.0,76789440.0,0.133751,0.839617,0.000705,B,0.0,No Block
3.0,0.549675,0.459604,200.0,0.001019,45.949381,45.960433,0.540396,109.935,90.065,1440.0,18096.0,9779.0,8317.0,26058240.0,14081760.0,0.326319,0.489211,0.000683,P NB,0.088106,NB-No Block
9.0,0.912263,0.102664,700.0,0.000433,10.261678,10.266418,0.897336,638.58375,61.41625,1440.0,63284.0,56787.0,8497.0,91128960.0,81773280.0,0.081105,0.875772,0.000674,B,0.0,No Block
3.0,0.65835,0.441645,100.0,0.000705,44.120248,44.164456,0.558355,65.835,34.165,1440.0,9048.0,5052.0,3996.0,13029120.0,7274880.0,0.313568,0.592515,0.000672,P NB,0.09407,NB-No Block
9.0,0.257316,0.746663,800.0,0.000414,74.628953,74.666334,0.253337,205.8525,594.1475,1440.0,72228.0,18298.0,53930.0,104008320.0,26349120.0,0.612264,0.223865,0.00069,NB,0.465321,Block
3.0,0.636334,0.373146,1000.0,0.00075,37.306807,37.314556,0.626854,636.33375,363.66625,1440.0,90324.0,56620.0,33704.0,130066560.0,81532800.0,0.309711,0.559974,0.00069,P NB,0.061942,NB-No Block
9.0,0.413747,0.592526,800.0,0.001094,59.249875,59.252644,0.407474,330.9975,469.0025,1440.0,72228.0,29431.0,42797.0,104008320.0,42380640.0,0.444395,0.35996,0.000677,NB,0.439951,Block
3.0,0.506413,0.50123,900.0,0.000409,50.115655,50.123038,0.49877,455.77125,444.22875,1440.0,81276.0,40538.0,40738.0,117037440.0,58374720.0,0.405997,0.455771,0.000628,NB,0.357277,Block
9.0,0.570698,0.437988,800.0,0.000908,43.796035,43.798804,0.562012,456.55875,343.44125,1440.0,72228.0,40593.0,31635.0,104008320.0,58453920.0,0.310972,0.502215,0.000673,P NB,0.080853,NB-No Block
3.0,0.334603,0.670571,800.0,0.000418,66.616825,67.057097,0.329429,267.6825,532.3175,1440.0,72228.0,23794.0,48434.0,104008320.0,34263360.0,0.536457,0.294451,0.00062,NB,0.30578,NB-Wait
9.0,0.543966,0.464321,800.0,0.000931,46.429363,46.432132,0.535679,435.1725,364.8275,1440.0,72228.0,38691.0,33537.0,104008320.0,55715040.0,0.362171,0.46781,0.000629,P NB,0.108651,NB-No Block
3.0,0.501027,0.508249,700.0,0.000422,50.704759,50.714241,0.491751,350.71875,349.28125,1440.0,63284.0,31120.0,32164.0,91128960.0,44913600.0,0.376104,0.430883,0.00071,P NB,0.142919,NB-Wait
9.0,0.627342,0.38222,800.0,0.00086,38.21925,38.222019,0.61778,501.87375,298.12625,1440.0,72228.0,44621.0,27607.0,104008320.0,64254240.0,0.256088,0.539514,0.000746,B,0.051218,NB-No Block
3.0,0.450488,0.556585,600.0,0.000421,55.551454,55.658497,0.443415,270.2925,329.7075,1440.0,54184.0,24026.0,30158.0,78024960.0,34597440.0,0.378478,0.400934,0.000702,P NB,0.128682,NB-Wait
9.0,0.67403,0.336158,800.0,0.000629,33.613003,33.615772,0.663842,539.22375,260.77625,1440.0,72228.0,47948.0,24280.0,104008320.0,69045120.0,0.262203,0.653809,0.000735,B,0.03933,NB-No Block
3.0,0.478643,0.528171,500.0,0.000658,52.812694,52.81712,0.471829,239.32125,260.67875,1440.0,45188.0,21321.0,23867.0,65070720.0,30702240.0,0.396128,0.430778,0.000721,P NB,0.134684,NB-Wait
9.0,0.76777,0.244033,800.0,0.000807,24.400509,24.403279,0.755967,614.21625,185.78375,1440.0,72228.0,54602.0,17626.0,104008320.0,78626880.0,0.173263,0.752415,0.000811,B,0.034653,NB-No Block
3.0,0.343322,0.662092,400.0,0.000433,66.189817,66.209186,0.337908,137.32875,262.67125,1440.0,36140.0,12212.0,23928.0,52041600.0,17585280.0,0.536294,0.29869,0.000797,NB,0.332503,NB-Wait
9.0,0.796683,0.215512,800.0,0.000496,21.54843,21.551199,0.784488,637.34625,162.65375,1440.0,72228.0,56662.0,15566.0,104008320.0,81593280.0,0.17241,0.788716,0.000794,B,0.031034,NB-No Block
3.0,0.4683,0.538941,300.0,0.001668,53.886756,53.894138,0.461059,140.49,159.51,1440.0,27092.0,12491.0,14601.0,39012480.0,17987040.0,0.377259,0.398055,0.000845,P NB,0.08677,NB-Wait
9.0,0.863663,0.149554,800.0,0.000746,14.95265,14.955419,0.850446,690.93,109.07,1440.0,72228.0,61426.0,10802.0,104008320.0,88453440.0,0.11067,0.846389,0.00076,B,0.0,No Block
3.0,0.395381,0.611572,200.0,0.000458,60.836649,61.157162,0.388428,79.07625,120.92375,1440.0,18096.0,7029.0,11067.0,26058240.0,10121760.0,0.415869,0.351889,0.000724,NB,0.237045,NB-No Block
9.0,0.92205,0.092056,800.0,0.000724,9.202802,9.205571,0.907944,737.64,62.36,1440.0,72228.0,65579.0,6649.0,104008320.0,94433760.0,0.063518,0.875948,0.000769,B,0.0,No Block
3.0,0.376538,0.630084,100.0,0.000501,62.146331,63.0084,0.369916,37.65375,62.34625,1440.0,9048.0,65579.0,5701.0,13029120.0,4819680.0,0.434758,0.327588,0.000735,NB,0.308678,NB-No Block
3.0,0.38529,0.62105,500.0,0.000422,61.976631,62.104984,0.37895,192.645,307.355,1440.0,45188.0,17124.0,28064.0,65070720.0,24658560.0,0.447156,0.339055,0.000777,NB,0.415855,Block
3.0,0.638663,0.370953,1000.0,0.000675,37.088703,37.095346,0.629047,638.6625,361.3375,1440.0,90324.0,56818.0,33506.0,130066560.0,81817920.0,0.263377,0.619503,0.000653,B,0.050042,NB-No Block
9.0,0.542763,0.465611,900.0,0.000406,46.55864,46.5611,0.534389,488.48625,411.51375,1440.0,81276.0,43433.0,37843.0,117037440.0,62543520.0,0.35852,0.466776,0.000656,P NB,0.136238,NB-Wait
3.0,0.345888,0.659272,900.0,0.000956,65.92475,65.927211,0.340728,311.29875,588.70125,1440.0,81276.0,27693.0,53583.0,117037440.0,39877920.0,0.487861,0.30784,0.000659,NB,0.356139,Block
9.0,0.500062,0.507431,900.0,0.000907,50.740686,50.743147,0.492569,450.05625,449.94375,1440.0,81276.0,40034.0,41242.0,117037440.0,57648960.0,0.365351,0.440055,0.000603,P NB,0.076724,NB-No Block
3.0,0.425348,0.58116,800.0,0.000418,58.107659,58.115966,0.41884,340.27875,459.72125,1440.0,72228.0,30252.0,41976.0,104008320.0,43562880.0,0.488174,0.361546,0.000591,NB,0.302668,NB-Wait
9.0,0.551138,0.457343,900.0,0.000862,45.731827,45.734288,0.542657,496.02375,403.97625,1440.0,81276.0,44105.0,37171.0,117037440.0,63511200.0,0.315567,0.496024,0.0006,P NB,0.063113,NB-No Block
3.0,0.431164,0.57577,700.0,0.000423,57.567474,57.576955,0.42423,301.815,398.185,1440.0,63284.0,26847.0,36437.0,91128960.0,38659680.0,0.443343,0.375113,0.000745,NB,0.230538,NB-Wait
9.0,0.657588,0.35238,900.0,0.000798,35.235494,35.237955,0.64762,591.82875,308.17125,1440.0,81276.0,52636.0,28640.0,117037440.0,75795840.0,0.250189,0.644436,0.000765,B,0.047536,NB-No Block
3.0,0.370875,0.634837,600.0,0.000436,63.472612,63.483685,0.365163,222.525,377.475,1440.0,54184.0,19786.0,34398.0,78024960.0,28491840.0,0.526915,0.330079,0.000984,NB,0.500569,Block
9.0,0.695388,0.315382,900.0,0.000697,31.535755,31.538215,0.684618,625.84875,274.15125,1440.0,81276.0,55643.0,25633.0,117037440.0,80125920.0,0.242844,0.667572,0.001004,B,0.043712,NB-No Block
3.0,0.395348,0.610317,500.0,0.000437,61.018412,61.03169,0.389683,197.67375,302.32625,1440.0,45188.0,17609.0,27579.0,65070720.0,25356960.0,0.427222,0.355813,0.000986,NB,0.311872,NB-Wait
9.0,0.744788,0.266549,900.0,0.000451,26.651164,26.654855,0.733451,670.30875,229.69125,1440.0,81276.0,59612.0,21664.0,117037440.0,85841280.0,0.175922,0.714996,0.001053,B,0.031666,NB-No Block
3.0,0.409078,0.597427,400.0,0.000793,59.737133,59.742667,0.402573,163.63125,236.36875,1440.0,36140.0,14549.0,21591.0,52041600.0,20950560.0,0.442096,0.36408,0.001071,NB,0.313888,NB-Wait
9.0,0.8378,0.174922,900.0,0.000506,17.489788,17.492249,0.825078,754.02,145.98,1440.0,81276.0,67059.0,14217.0,117037440.0,96564960.0,0.138189,0.812666,0.001036,B,0.0,No Block
3.0,0.329213,0.675845,300.0,0.002168,67.577145,67.584527,0.324155,98.76375,201.23625,1440.0,27092.0,8782.0,18310.0,39012480.0,12646080.0,0.47985,0.286415,0.001025,NB,0.407873,Block
9.0,0.869263,0.144028,900.0,0.0006,14.400315,14.402776,0.855972,782.33625,117.66375,1440.0,81276.0,69570.0,11706.0,117037440.0,100180800.0,0.113782,0.834492,0.000858,B,0.0,No Block
3.0,0.368663,0.637434,200.0,0.002765,63.732317,63.743369,0.362566,73.7325,126.2675,1440.0,18096.0,6561.0,11535.0,26058240.0,9447840.0,0.503573,0.324423,0.000838,NB,0.332358,NB-No Block
3.0,0.400613,0.606432,100.0,0.000527,60.521662,60.643236,0.393568,40.06125,59.93875,1440.0,9048.0,3561.0,5487.0,13029120.0,5127840.0,0.460889,0.344527,0.000501,NB,0.442453,Block
3.0,0.350438,0.655725,100.0,0.000532,64.655172,65.572502,0.344275,35.04375,64.95625,1440.0,9048.0,3115.0,5933.0,13029120.0,4485600.0,0.478679,0.311889,0.000593,NB,0.282421,NB-No Block
9.0,0.398464,0.607579,1000.0,0.001037,60.752402,60.757938,0.392421,398.46375,601.53625,1440.0,90324.0,35445.0,54879.0,130066560.0,51040800.0,0.394927,0.350648,0.000587,P NB,0.086884,NB-No Block
9.0,0.266014,0.73837,700.0,0.00042,73.832248,73.836989,0.26163,186.21,513.79,1440.0,63284.0,16557.0,46727.0,91128960.0,23842080.0,0.561161,0.231432,0.00074,NB,0.432094,Block
9.0,0.266175,0.738074,400.0,0.000457,73.801882,73.807416,0.261926,106.47,293.53,1440.0,36140.0,9466.0,26674.0,52041600.0,13631040.0,0.538794,0.228911,0.000948,NB,0.312501,NB-No Block
3.0,0.28195,0.722378,900.0,0.000412,72.230425,72.237807,0.277622,253.755,646.245,1440.0,81276.0,22564.0,58712.0,117037440.0,32492160.0,0.53456,0.248116,0.000548,NB,0.416957,Block
9.0,0.610245,0.398787,1000.0,0.000661,39.872016,39.878659,0.601213,610.245,389.755,1440.0,90324.0,54304.0,36020.0,130066560.0,78197760.0,0.315041,0.518708,0.000561,P NB,0.122866,NB-No Block
3.0,0.278297,0.726007,800.0,0.00042,72.58127,72.600653,0.273993,222.6375,577.3625,1440.0,72228.0,19790.0,52438.0,104008320.0,28497600.0,0.508205,0.244901,0.000713,NB,0.391318,Block
9.0,0.641588,0.36802,1000.0,0.000475,36.794208,36.801957,0.63198,641.5875,358.4125,1440.0,90324.0,57083.0,33241.0,130066560.0,82199520.0,0.246573,0.62234,0.000762,B,0.044383,NB-No Block
3.0,0.286618,0.718112,700.0,0.000706,71.80804,71.8112,0.281888,200.6325,499.3675,1440.0,63284.0,17839.0,45445.0,91128960.0,25688160.0,0.50986,0.257956,0.000762,NB,0.265127,NB-Wait
9.0,0.674989,0.335105,1000.0,0.00048,33.502724,33.510473,0.664895,674.98875,325.01125,1440.0,90324.0,60056.0,30268.0,130066560.0,86480640.0,0.241275,0.668239,0.000763,B,0.038604,NB-No Block
3.0,0.262688,0.741437,300.0,0.000473,74.103056,74.143659,0.258563,78.80625,221.19375,1440.0,27092.0,7005.0,20087.0,39012480.0,10087200.0,0.533834,0.225911,0.001336,NB,0.400376,Block
9.0,0.724365,0.286768,1000.0,0.000488,28.670121,28.676764,0.713232,724.365,275.635,1440.0,90324.0,64422.0,25902.0,130066560.0,92767680.0,0.195002,0.69539,0.001123,B,0.0312,NB-No Block
3.0,0.268178,0.735815,500.0,0.000856,73.577056,73.581482,0.264185,134.08875,365.91125,1440.0,45188.0,11938.0,33250.0,65070720.0,17190720.0,0.59601,0.233314,0.001202,NB,0.530449,Block
9.0,0.76581,0.245726,1000.0,0.000526,24.566007,24.57265,0.754274,765.81,234.19,1440.0,90324.0,68129.0,22195.0,130066560.0,98105760.0,0.191667,0.742836,0.001252,B,0.038333,NB-No Block
3.0,0.267159,0.736967,400.0,0.002031,73.691201,73.696735,0.263033,106.86375,293.13625,1440.0,36140.0,9506.0,26634.0,52041600.0,13688640.0,0.508507,0.240443,0.001373,NB,0.472912,Block
9.0,0.798019,0.213963,1000.0,0.000861,21.389664,21.396307,0.786037,798.01875,201.98125,1440.0,90324.0,70998.0,19326.0,130066560.0,102237120.0,0.164752,0.790039,0.001241,B,0.024713,NB-No Block
3.0,0.290063,0.714454,600.0,0.000434,71.432526,71.445445,0.285546,174.0375,425.9625,1440.0,54184.0,15472.0,38712.0,78024960.0,22279680.0,0.492974,0.258156,0.001101,NB,0.320433,NB-Wait
9.0,0.826178,0.18634,1000.0,0.00072,18.627386,18.634029,0.81366,826.1775,173.8225,1440.0,90324.0,73493.0,,130066560.0,105829920.0,0.136028,0.784869,0.001624,B,0.0,No Block
3.0,0.281194,0.723309,200.0,0.003519,72.31985,72.330902,0.276691,56.23875,143.76125,1440.0,18096.0,5007.0,,26058240.0,7210080.0,0.506316,0.247451,0.002076,NB,0.253158,NB-No Block
9.0,0.867038,0.146063,1000.0,0.000633,14.598556,14.606306,0.853937,867.0375,132.9625,1440.0,90324.0,77131.0,13193.0,130066560.0,111068640.0,0.124154,0.823686,0.000633,B,0.0,No Block
3.0,0.87525,0.138362,600.0,0.000428,13.825114,13.836188,0.861638,525.15,74.85,1440.0,54184.0,46687.0,7497.0,78024960.0,67229280.0,0.102388,0.848993,0.000419,B,0.0,No Block
9.0,0.55125,0.458002,100.0,0.005004,45.778073,45.800177,0.541998,55.125,44.875,1440.0,9048.0,4904.0,4144.0,13029120.0,7061760.0,0.316021,0.4851,0.004904,P NB,0.110607,NB-No Block
3.0,0.859478,0.153514,500.0,0.000443,15.344782,15.351421,0.846486,429.73875,70.26125,1440.0,45188.0,38251.0,6937.0,65070720.0,55081440.0,0.101319,0.816504,0.00043,B,0.0,No Block
9.0,0.53145,0.477896,100.0,0.000866,47.75641,47.789567,0.522104,53.145,46.855,1440.0,9048.0,4724.0,4324.0,13029120.0,6802560.0,0.396653,0.451733,0.00084,P NB,0.079331,NB-No Block
3.0,0.844525,0.168401,900.0,0.000409,16.836458,16.84015,0.831599,760.0725,139.9275,1440.0,81276.0,67589.0,13687.0,117037440.0,97328160.0,0.133037,0.810744,0.000405,B,0.0,No Block
9.0,0.446906,0.516523,200.0,0.000569,51.635721,51.652299,0.483477,89.38125,110.61875,1440.0,18096.0,8749.0,9347.0,26058240.0,12598560.0,0.351236,0.37987,0.000558,P NB,0.098346,NB-No Block
3.0,0.858182,0.155979,700.0,0.000512,15.594779,15.597939,0.844021,600.7275,99.2725,1440.0,63284.0,53413.0,9871.0,91128960.0,76914720.0,0.109186,0.841019,0.000497,B,0.0,No Block
9.0,0.54585,0.463473,200.0,0.000495,46.330681,46.347259,0.536527,109.17,90.83,1440.0,18096.0,9709.0,8387.0,26058240.0,13980960.0,0.393952,0.491265,0.00047,P NB,0.122125,NB-No Block
9.0,0.864534,0.14917,400.0,0.000453,14.911455,14.916989,0.85083,345.81375,54.18625,1440.0,36140.0,30749.0,5391.0,52041600.0,44278560.0,0.101436,0.847244,0.00043,B,0.0,No Block
9.0,0.235638,0.767939,900.0,0.00147,76.791427,76.793887,0.232061,212.07375,687.92625,1440.0,81276.0,18861.0,62415.0,117037440.0,27159840.0,0.62971,0.207361,0.000768,NB,0.566739,Block
9.0,0.872685,0.140568,500.0,0.000953,14.052403,14.056829,0.859432,436.3425,63.6575,1440.0,45188.0,38836.0,6352.0,65070720.0,55923840.0,0.091369,0.837778,0.000943,B,0.0,No Block
3.0,0.623081,0.387489,200.0,0.000426,38.715738,38.748895,0.612511,124.61625,75.38375,1440.0,18096.0,11084.0,7012.0,26058240.0,15960960.0,0.290617,0.560773,0.000422,P NB,0.063936,NB-No Block
9.0,0.861525,0.151567,500.0,0.000961,15.152253,15.156679,0.848433,430.7625,69.2375,1440.0,45188.0,38339.0,6849.0,65070720.0,55208160.0,0.103065,0.85291,0.000913,B,0.0,No Block
3.0,0.559238,0.450597,100.0,0.000704,44.993369,45.059682,0.549403,55.92375,44.07625,1440.0,9048.0,4971.0,4077.0,13029120.0,7158240.0,0.3019,0.492129,0.000683,P NB,0.06038,NB-No Block
3.0,0.281194,0.723309,200.0,0.003519,72.31985,72.330902,0.276691,56.23875,143.76125,1440.0,18096.0,5007.0,,26058240.0,7210080.0,0.58588,0.253074,0.003343,NB,0.497998,Block
9.0,0.867038,0.146063,1000.0,0.000633,14.598556,14.606306,0.853937,867.0375,132.9625,1440.0,90324.0,77131.0,13193.0,130066560.0,111068640.0,0.097862,0.841026,0.000627,B,0.0,No Block
3.0,0.822038,0.190381,1000.0,0.004815,19.031487,19.038129,0.809619,822.0375,177.9625,1440.0,90324.0,73128.0,17196.0,130066560.0,105304320.0,0.146594,0.780936,0.001838,B,0.023455,NB-No Block
9.0,0.275513,0.729111,100.0,0.004815,72.889036,72.911141,0.270889,27.55125,72.44875,1440.0,9048.0,2451.0,6598.0,13029120.0,3529440.0,0.517669,0.242451,0.002236,NB,0.460725,Block
3.0,0.923707,0.090383,900.0,0.000633,9.035834,9.038339,0.909617,831.336,68.664,1440.0,81276.0,73930.0,7346.0,117037440.0,106459200.0,0.058749,0.886758,0.001751,B,0.0,No Block
9.0,0.368775,0.63771,100.0,0.000552,63.737843,63.770999,0.36229,36.8775,63.1225,1440.0,9048.0,3278.0,5770.0,13029120.0,4720320.0,0.522922,0.324522,0.001776,NB,0.439255,Block
3.0,0.905217,0.10867,800.0,0.000497,10.864208,10.866977,0.89133,724.17375,75.82625,1440.0,72228.0,64379.0,7849.0,104008320.0,92705760.0,0.076069,0.869009,0.001767,B,0.0,No Block
9.0,0.514687,0.494142,100.0,0.003098,49.392131,49.414235,0.505858,51.46875,48.53125,1440.0,9048.0,4577.0,4471.0,13029120.0,6590880.0,0.405197,0.442631,0.00225,NB,0.291742,NB-No Block
3.0,0.912327,0.102633,700.0,0.000423,10.252196,10.263258,0.897367,638.628775,61.371225,1440.0,63284.0,56789.0,6495.0,91128960.0,81776160.0,0.08108,0.86671,0.001959,B,0.0,No Block
9.0,0.565425,0.444076,100.0,0.004677,44.3855,44.407604,0.555924,56.5425,43.4575,1440.0,9048.0,5030.0,4018.0,13029120.0,7243200.0,0.359702,0.508883,0.002365,P NB,0.122299,NB-No Block
9.0,0.928,0.086126,900.0,0.000623,8.610168,8.612629,0.913874,835.2,64.8,1440.0,81276.0,74276.0,7000.0,117037440.0,106957440.0,0.06804,0.89088,0.000583,B,0.0,No Block
9.0,0.55125,0.458002,100.0,0.005004,45.778073,45.800177,0.541998,55.125,44.875,1440.0,9048.0,4904.0,4144.0,13029120.0,7061760.0,0.325181,0.4851,0.002435,P NB,0.120317,NB-No Block
3.0,0.859478,0.153514,500.0,0.000443,15.344782,15.351421,0.846486,429.73875,70.26125,1440.0,45188.0,38251.0,6937.0,65070720.0,55081440.0,0.108995,0.850883,0.002242,B,0.0,No Block
9.0,0.53145,0.477896,100.0,0.000866,47.75641,47.789567,0.522104,53.145,46.855,1440.0,9048.0,4724.0,4324.0,13029120.0,6802560.0,0.396653,0.451733,0.002294,P NB,0.126929,NB-No Block
3.0,0.820097,0.192972,400.0,0.000469,19.280576,19.297178,0.807028,328.03875,71.96125,1440.0,36140.0,29166.0,6974.0,52041600.0,41999040.0,0.140869,0.811896,0.00226,B,0.005635,NB-No Block
9.0,0.577238,0.432471,100.0,0.004838,43.225022,43.247126,0.567529,57.72375,42.27625,1440.0,9048.0,5135.0,3913.0,13029120.0,7394400.0,0.315704,0.496424,0.002764,P NB,0.123125,NB-Wait
3.0,0.87525,0.138362,600.0,0.000428,13.825114,13.836188,0.861638,525.15,74.85,1440.0,54184.0,46687.0,7497.0,78024960.0,67229280.0,0.101004,0.857745,0.001901,B,0.0,No Block
9.0,0.538875,0.47027,100.0,0.004078,47.004863,47.026967,0.52973,53.8875,46.1125,1440.0,9048.0,4793.0,4255.0,13029120.0,6901920.0,0.352702,0.463433,0.002281,P NB,0.102284,NB-No Block
3.0,0.684394,0.327255,200.0,0.000493,32.692308,32.725464,0.672745,136.87875,63.12125,1440.0,18096.0,12174.0,5922.0,26058240.0,17530560.0,0.265076,0.657018,0.001902,B,0.021206,NB-No Block
9.0,0.5247,0.484085,100.0,0.005237,48.386384,48.408488,0.515915,52.47,47.53,1440.0,9048.0,4668.0,4380.0,13029120.0,6721920.0,0.334019,0.456489,0.001917,P NB,0.106886,NB-Wait
3.0,0.779138,0.233095,300.0,0.000486,23.291008,23.309464,0.766905,233.74125,66.25875,1440.0,27092.0,20777.0,6315.0,39012480.0,29918880.0,0.191138,0.771346,0.002272,B,0.011468,NB-No Block
9.0,0.513563,0.495469,100.0,0.000912,49.513705,49.546861,0.504531,51.35625,48.64375,1440.0,9048.0,4565.0,4483.0,13029120.0,6573600.0,0.366647,0.451935,0.001083,P NB,0.076996,NB-Wait
3.0,0.836696,0.176022,1000.0,0.000556,17.595545,17.602188,0.823978,836.69625,163.30375,1440.0,90324.0,74425.0,15899.0,130066560.0,107172000.0,0.132016,0.803228,0.001029,B,0.0,No Block
9.0,0.249525,0.754421,200.0,0.005005,75.431034,75.442087,0.245579,49.905,150.095,1440.0,18096.0,4444.0,13652.0,26058240.0,6399360.0,0.633714,0.224573,0.001042,NB,0.468948,Block
3.0,0.844525,0.168401,900.0,0.000409,16.836458,16.84015,0.831599,760.0725,139.9275,1440.0,81276.0,67589.0,13687.0,117037440.0,97328160.0,0.136405,0.819189,0.000542,B,0.0,No Block
9.0,0.446906,0.516523,200.0,0.000569,51.635721,51.652299,0.483477,89.38125,110.61875,1440.0,18096.0,8749.0,9347.0,26058240.0,12598560.0,0.408053,0.384339,0.000726,NB,0.318281,NB-No Block
3.0,0.831741,0.181038,800.0,0.000666,18.101013,18.103782,0.818962,665.3925,134.6075,1440.0,72228.0,59152.0,13076.0,104008320.0,85178880.0,0.150261,0.823423,0.000758,B,0.027047,NB-No Block
9.0,0.524925,0.483919,200.0,0.000627,48.380858,48.39191,0.516081,104.985,95.015,1440.0,18096.0,9339.0,8757.0,26058240.0,13448160.0,0.406492,0.451436,0.000755,NB,0.333323,NB-Wait
3.0,0.858182,0.155979,700.0,0.000512,15.594779,15.597939,0.844021,600.7275,99.2725,1440.0,63284.0,53413.0,9871.0,91128960.0,76914720.0,0.116985,0.841019,0.000764,B,0.0,No Block
3.0,0.721564,0.289414,1000.0,0.000475,28.93251,28.941367,0.710586,721.56375,278.43625,1440.0,90324.0,64183.0,26141.0,130066560.0,92423520.0,0.20259,0.692701,0.000817,B,0.036466,NB-Wait
3.0,0.776325,0.235752,600.0,0.000426,23.569688,23.575225,0.764248,465.795,134.205,1440.0,54184.0,41410.0,12774.0,78024960.0,59630400.0,0.181529,0.737509,0.000921,B,0.005446,NB-No Block
